fighter_url,fighter_name,height_in,reach_in,stance,dob,slpm,sapm,str_acc,str_def,td_avg,td_acc,td_def,sub_avg,fighter_name_index
http://ufcstats.com/fighter-details/0c25d0a5e8cdbf19,Lukasz Brzeski,75.0,78.0,Orthodox,"May 17, 1992",4.9,3.65,50.0,,0.41,33.0,35.0,0.4,Lukasz Brzeski
http://ufcstats.com/fighter-details/f1ab6f37492c630a,Carli Judice,67.0,68.0,Southpaw,"Mar 02, 1999",10.73,8.08,52.0,,0.7,25.0,77.0,0.0,Carli Judice
http://ufcstats.com/fighter-details/fc0a4053eb8a3a59,Nicolle Caliari,63.0,62.0,Orthodox,"Nov 04, 1996",3.46,7.01,38.0,,2.88,24.0,0.0,1.0,Nicolle Caliari
http://ufcstats.com/fighter-details/d3df1add9d9a7efb,Derrick Lewis,75.0,79.0,Orthodox,"Feb 07, 1985",2.51,2.49,50.0,,0.56,26.0,52.0,0.0,Derrick Lewis
http://ufcstats.com/fighter-details/17923f676f100e16,Tallison Teixeira,79.0,83.0,Orthodox,"Dec 07, 1999",12.83,8.98,59.0,,0.0,0.0,0.0,0.0,Tallison Teixeira
http://ufcstats.com/fighter-details/4a28cb716c19157a,Stephen Thompson,72.0,75.0,Orthodox,"Feb 11, 1983",4.05,3.0,46.0,,0.23,35.0,63.0,0.0,Stephen Thompson
http://ufcstats.com/fighter-details/751de04455cfaac0,Calvin Kattar,71.0,72.0,Orthodox,"Mar 26, 1988",4.41,6.55,37.0,,0.34,29.0,77.0,0.1,Calvin Kattar
http://ufcstats.com/fighter-details/583ee11abddfc581,Nate Landwehr,69.0,72.0,Orthodox,"Jun 06, 1988",5.63,5.83,45.0,,0.76,41.0,71.0,0.8,Nate Landwehr
http://ufcstats.com/fighter-details/5b03b61f9d90125e,Morgan Charriere,68.0,69.0,Orthodox,"Oct 26, 1995",4.08,4.54,50.0,,2.11,46.0,83.0,0.3,Morgan Charriere
http://ufcstats.com/fighter-details/be9bdec19b7e9ffe,Austen Lane,78.0,80.0,Orthodox,"Nov 09, 1987",2.74,2.23,50.0,,1.52,28.0,33.0,0.0,Austen Lane
http://ufcstats.com/fighter-details/c15fa95b9a12fde4,Junior Tafa,75.0,75.0,Orthodox,"Sep 21, 1996",3.19,2.49,51.0,,0.0,0.0,69.0,0.0,Junior Tafa
http://ufcstats.com/fighter-details/3e8118c1ab52f211,Tuco Tokkos,76.0,76.0,Orthodox,"Jun 30, 1990",2.12,4.27,40.0,,4.21,47.0,33.0,0.5,Tuco Tokkos
http://ufcstats.com/fighter-details/b0d6a1d8ac3d563d,Max Griffin,71.0,76.0,Orthodox,"Nov 29, 1985",3.76,3.7,47.0,,1.28,40.0,70.0,0.3,Max Griffin
http://ufcstats.com/fighter-details/5442f1bc4b47eaf3,Chris Curtis,70.0,75.0,Orthodox,"Jul 15, 1987",5.98,6.19,50.0,,0.0,0.0,82.0,0.0,Chris Curtis
http://ufcstats.com/fighter-details/c68c68efaa5ca6ef,Chidi Njokuani,75.0,80.0,Orthodox,"Dec 31, 1988",4.72,2.64,62.0,,0.0,0.0,73.0,0.2,Chidi Njokuani
http://ufcstats.com/fighter-details/729d4bd5a6cd0a97,Lauren Murphy,65.0,67.0,Orthodox,"Jul 27, 1983",3.94,5.19,38.0,,1.09,24.0,67.0,0.2,Lauren Murphy
http://ufcstats.com/fighter-details/de594b35c45c2e9a,Eduarda Moura,66.0,67.0,Orthodox,"Feb 28, 1994",3.04,2.47,37.0,,3.73,37.0,80.0,0.3,Eduarda Moura
http://ufcstats.com/fighter-details/8667caa0451d245b,Kennedy Nzechukwu,77.0,83.0,Southpaw,"Jun 13, 1992",5.33,4.89,46.0,,0.55,45.0,80.0,0.2,Kennedy Nzechukwu
http://ufcstats.com/fighter-details/e99eb0ef25885de5,Mitch Ramirez,71.0,71.0,Orthodox,"Nov 03, 1992",3.51,3.98,44.0,,0.59,33.0,25.0,0.0,Mitch Ramirez
http://ufcstats.com/fighter-details/fb3e61720be4690c,Mike Davis,72.0,72.0,Orthodox,"Oct 07, 1992",4.73,5.23,53.0,,2.4,44.0,60.0,0.8,Mike Davis
http://ufcstats.com/fighter-details/3f4c3bc822bea45d,Melissa Martinez,62.0,66.0,Southpaw,"Aug 18, 1997",3.78,5.21,47.0,,0.35,50.0,50.0,0.0,Melissa Martinez
http://ufcstats.com/fighter-details/54f64b5e283b0ce7,Ilia Topuria,67.0,69.0,Orthodox,"Jan 21, 1997",4.81,3.83,48.0,,1.96,61.0,93.0,1.1,Ilia Topuria
http://ufcstats.com/fighter-details/853eb0dd5c0e2149,Kai Kara-France,64.0,69.0,Orthodox,"Mar 26, 1993",4.46,3.24,40.0,,0.56,30.0,83.0,0.0,Kai Kara-France
http://ufcstats.com/fighter-details/6e15f63b6c2e2c15,Brandon Royval,69.0,68.0,Southpaw,"Aug 16, 1992",5.55,4.23,41.0,,0.67,75.0,45.0,1.1,Brandon Royval
http://ufcstats.com/fighter-details/b6452706b373eea1,Renato Moicano,71.0,72.0,Orthodox,"May 21, 1989",4.17,3.57,48.0,,1.67,41.0,62.0,0.5,Renato Moicano
http://ufcstats.com/fighter-details/9256f591b30c073e,Felipe Lima,66.0,68.0,Orthodox,"May 07, 1998",2.86,2.91,45.0,,2.18,27.0,85.0,0.7,Felipe Lima
http://ufcstats.com/fighter-details/36541f1e6c5d4955,Viviane Araujo,64.0,68.0,Orthodox,"Nov 21, 1986",3.84,4.83,47.0,,1.72,43.0,75.0,0.6,Viviane Araujo
http://ufcstats.com/fighter-details/d8da10db80131bec,Niko Price,72.0,76.0,Orthodox,"Sep 29, 1989",5.13,5.55,43.0,,0.98,28.0,50.0,0.6,Niko Price
http://ufcstats.com/fighter-details/85497ffd934ecf7e,Jacobe Smith,70.0,72.0,Southpaw,"Jan 17, 1996",6.21,2.86,66.0,,7.42,90.0,100.0,0.8,Jacobe Smith
http://ufcstats.com/fighter-details/ab2a4b5e04dc5fe9,Alvin Hines,74.0,74.0,Orthodox,"Oct 20, 1991",5.47,7.47,31.0,,1.0,10.0,0.0,0.0,Alvin Hines
http://ufcstats.com/fighter-details/5444c5a201d3ee5a,Jamahal Hill,76.0,79.0,Southpaw,"May 19, 1991",6.19,4.03,51.0,,0.0,0.0,73.0,0.0,Jamahal Hill
http://ufcstats.com/fighter-details/c814b4c899793af6,Rafael Fiziev,68.0,71.0,Switch,"Mar 05, 1993",4.77,4.77,52.0,,0.89,72.0,90.0,0.0,Rafael Fiziev
http://ufcstats.com/fighter-details/e4a47b07044ddd72,Ignacio Bahamondes,75.0,75.0,Orthodox,"Aug 27, 1997",6.55,4.33,45.0,,0.0,0.0,75.0,0.4,Ignacio Bahamondes
http://ufcstats.com/fighter-details/fa6796c55d6c5440,Curtis Blaydes,76.0,80.0,Orthodox,"Feb 18, 1991",3.56,2.0,50.0,,5.38,48.0,31.0,0.0,Curtis Blaydes
http://ufcstats.com/fighter-details/739fd4fbb5d862f4,Rizvan Kuniev,76.0,76.0,Orthodox,"Mar 10, 1992",4.45,2.45,58.0,,1.45,75.0,90.0,0.0,Rizvan Kuniev
http://ufcstats.com/fighter-details/ae81a3ac7b260411,Tofiq Musayev,69.0,69.0,Orthodox,"Dec 15, 1989",0.44,0.44,33.0,,0.0,0.0,40.0,0.0,Tofiq Musayev
http://ufcstats.com/fighter-details/37f560436d745c18,Nikolas Motta,69.0,70.0,Orthodox,"Feb 08, 1993",4.13,5.28,38.0,,0.0,0.0,83.0,0.0,Nikolas Motta
http://ufcstats.com/fighter-details/6b56e94a59b7b134,Oban Elliott,72.0,72.0,Orthodox,"Dec 19, 1997",3.5,2.24,48.0,,1.7,44.0,55.0,0.0,Oban Elliott
http://ufcstats.com/fighter-details/07047eb7d17fb0a2,Daria Zhelezniakova,69.0,68.0,Orthodox,"Jan 23, 1996",4.75,2.83,41.0,,0.44,100.0,50.0,0.0,Daria Zhelezniakova
http://ufcstats.com/fighter-details/bd532e9a2b93870c,Melissa Mullins,67.0,68.0,Orthodox,"Jul 23, 1991",3.71,4.39,50.0,,2.03,42.0,85.0,0.0,Melissa Mullins
http://ufcstats.com/fighter-details/9f5e3c20ce40b344,Klaudia Sygula,68.0,69.0,Orthodox,"Dec 30, 1998",5.3,4.73,53.0,,0.7,20.0,33.0,0.0,Klaudia Sygula
http://ufcstats.com/fighter-details/da7f113b5ea39c43,Mohammed Usman,74.0,79.0,Orthodox,"Apr 01, 1989",3.85,4.27,39.0,,0.56,14.0,66.0,0.0,Mohammed Usman
http://ufcstats.com/fighter-details/f1b2aa7853d1ed6e,Kamaru Usman,72.0,76.0,Switch,"May 11, 1987",4.16,2.67,51.0,,2.79,44.0,89.0,0.1,Kamaru Usman
http://ufcstats.com/fighter-details/b9437600497350f3,Joaquin Buckley,70.0,76.0,Southpaw,"Apr 27, 1994",3.88,2.93,36.0,,1.54,45.0,72.0,0.1,Joaquin Buckley
http://ufcstats.com/fighter-details/47b63240018d5d86,Rose Namajunas,65.0,65.0,Orthodox,"Jun 29, 1992",3.6,3.38,41.0,,1.49,50.0,62.0,0.4,Rose Namajunas
http://ufcstats.com/fighter-details/f29a6350c69f4a33,Miranda Maverick,63.0,65.0,Southpaw,"Jul 01, 1997",3.22,2.25,44.0,,2.16,40.0,45.0,0.4,Miranda Maverick
http://ufcstats.com/fighter-details/d8c7c61b176e3994,Cody Garbrandt,68.0,65.0,Orthodox,"Jul 07, 1991",2.88,3.64,39.0,,0.93,27.0,83.0,0.0,Cody Garbrandt
http://ufcstats.com/fighter-details/c58f51dedb310998,Michael Chiesa,73.0,75.0,Southpaw,"Dec 07, 1987",2.03,1.73,40.0,,3.05,47.0,67.0,1.0,Michael Chiesa
http://ufcstats.com/fighter-details/523fa774700d7d3f,Court McGee,71.0,75.0,Orthodox,"Dec 12, 1984",4.5,3.65,36.0,,1.78,24.0,70.0,0.5,Court McGee
http://ufcstats.com/fighter-details/9c27f3217891f3f0,Kris Moutinho,67.0,68.0,Southpaw,"Aug 09, 1992",4.51,14.68,31.0,,0.0,0.0,0.0,0.0,Kris Moutinho
http://ufcstats.com/fighter-details/5c84f673b7bb7c15,Cameron Smotherman,69.0,69.0,Orthodox,"Sep 17, 1997",4.07,3.52,37.0,,0.0,0.0,62.0,0.0,Cameron Smotherman
http://ufcstats.com/fighter-details/1497e735d9f2560a,Ange Loosa,70.0,74.0,Orthodox,"Mar 18, 1993",5.46,6.59,46.0,,2.53,39.0,83.0,0.2,Ange Loosa
http://ufcstats.com/fighter-details/5c637af9472ae7cc,Jamey-Lyn Horth,67.0,66.0,Orthodox,"Mar 30, 1990",3.52,2.55,54.0,,1.2,42.0,76.0,0.2,Jamey-Lyn Horth
http://ufcstats.com/fighter-details/2c483cf443f38ece,Vanessa Demopoulos,62.0,59.0,Orthodox,"Sep 22, 1988",3.37,5.39,39.0,,0.32,9.0,26.0,0.4,Vanessa Demopoulos
http://ufcstats.com/fighter-details/b50a426a33da0012,Sean O'Malley,71.0,72.0,Switch,"Oct 24, 1994",6.3,3.48,61.0,,0.27,42.0,61.0,0.3,Sean O'Malley
http://ufcstats.com/fighter-details/3253b16d38ae087d,Julianna Pena,66.0,69.0,Orthodox,"Aug 19, 1989",3.1,2.56,44.0,,1.7,54.0,24.0,0.8,Julianna Pena
http://ufcstats.com/fighter-details/1af1170ed937cba7,Kayla Harrison,68.0,66.0,Southpaw,"Jul 02, 1990",4.29,1.1,62.0,,2.84,37.0,100.0,0.9,Kayla Harrison
http://ufcstats.com/fighter-details/e2f6b2769aaedd6c,Serghei Spivac,75.0,78.0,Orthodox,"Jan 24, 1995",3.45,4.25,48.0,,4.21,62.0,63.0,0.5,Serghei Spivac
http://ufcstats.com/fighter-details/2558ae2e5671e318,Khaos Williams,72.0,77.0,Orthodox,"Mar 30, 1994",4.94,5.39,39.0,,0.0,0.0,51.0,0.0,Khaos Williams
http://ufcstats.com/fighter-details/6551c64fbcd1a467,Ariane da Silva,66.0,67.0,Orthodox,"Jan 26, 1994",4.05,4.4,41.0,,0.47,38.0,68.0,0.3,Ariane da Silva
http://ufcstats.com/fighter-details/2997e7fe3c9d3d4a,Wang Cong,66.0,66.0,Southpaw,"May 15, 1992",7.48,2.68,57.0,,1.05,75.0,100.0,0.7,Wang Cong
http://ufcstats.com/fighter-details/57186c150c645200,Jeka Saragih,68.0,69.0,Orthodox,"Jan 01, 1995",2.75,2.82,50.0,,2.17,80.0,66.0,0.5,Jeka Saragih
http://ufcstats.com/fighter-details/c739c2995a275314,Yanal Ashmouz,69.0,69.0,Orthodox,"Mar 31, 1995",2.88,4.78,50.0,,3.24,38.0,64.0,0.0,Yanal Ashmouz
http://ufcstats.com/fighter-details/e2be0c1a9b886d92,MarQuel Mederos,70.0,69.0,Orthodox,"Nov 30, 1996",4.84,2.99,56.0,,0.0,0.0,83.0,0.0,MarQuel Mederos
http://ufcstats.com/fighter-details/001eb2ab0f30e7ea,Mark Choinski,68.0,69.0,Orthodox,"Oct 22, 1995",3.87,7.33,50.0,,2.0,18.0,0.0,0.0,Mark Choinski
http://ufcstats.com/fighter-details/fa07345cc9db5cc9,Billy Ray Goff,70.0,72.0,Switch,"Jun 18, 1998",7.51,5.02,46.0,,1.75,16.0,66.0,0.0,Billy Ray Goff
http://ufcstats.com/fighter-details/e4277e87a789d687,Dustin Jacoby,75.0,76.0,Orthodox,"Apr 04, 1988",5.37,4.02,47.0,,0.33,25.0,62.0,0.0,Dustin Jacoby
http://ufcstats.com/fighter-details/0abcf6bc47191219,Bruno Lopes,74.0,74.0,Orthodox,"Apr 24, 1993",2.81,3.38,43.0,,2.51,33.0,100.0,0.0,Bruno Lopes
http://ufcstats.com/fighter-details/a7151778b3381036,Kurt Holobaugh,71.0,70.0,Orthodox,"Sep 08, 1986",4.58,4.24,44.0,,0.65,33.0,38.0,0.8,Kurt Holobaugh
http://ufcstats.com/fighter-details/ac026518a9b4dc0f,Jordan Leavitt,69.0,71.0,Southpaw,"Jun 02, 1995",2.49,1.79,61.0,,2.92,30.0,30.0,1.3,Jordan Leavitt
http://ufcstats.com/fighter-details/02bb48869eb7ac8f,Rayanne dos Santos,62.0,62.0,Orthodox,"Jun 08, 1995",4.57,6.47,40.0,,0.5,14.0,80.0,0.0,Rayanne dos Santos
http://ufcstats.com/fighter-details/23024fdfc966410a,Gilbert Burns,70.0,71.0,Orthodox,"Jul 20, 1986",3.15,3.64,48.0,,2.12,37.0,53.0,0.5,Gilbert Burns
http://ufcstats.com/fighter-details/94426bb170c88115,Sodiq Yusuff,69.0,71.0,Orthodox,"May 19, 1993",5.27,4.29,49.0,,0.36,23.0,62.0,0.4,Sodiq Yusuff
http://ufcstats.com/fighter-details/49d2a08964c5eb11,Nursulton Ruziboev,77.0,76.0,Orthodox,"Nov 19, 1993",2.59,2.89,46.0,,0.75,66.0,33.0,0.0,Nursulton Ruziboev
http://ufcstats.com/fighter-details/902ec2cc48c8ae8a,Julian Erosa,73.0,74.0,Southpaw,"Jul 31, 1989",6.21,6.27,48.0,,1.78,43.0,61.0,0.7,Julian Erosa
http://ufcstats.com/fighter-details/20bccc9bb4ceb23e,Melquizael Costa,70.0,71.0,Southpaw,"Sep 14, 1996",4.44,3.09,49.0,,1.96,38.0,58.0,1.2,Melquizael Costa
http://ufcstats.com/fighter-details/5eb50529a8418b77,Gabe Green,70.0,73.0,Switch,"May 02, 1993",5.6,6.19,45.0,,0.71,50.0,50.0,0.5,Gabe Green
http://ufcstats.com/fighter-details/d945aae53e3e54e6,Thiago Moises,69.0,70.0,Orthodox,"Mar 23, 1995",2.48,4.08,42.0,,1.31,35.0,52.0,1.1,Thiago Moises
http://ufcstats.com/fighter-details/36e78278a77006d4,Connor Matthews,68.0,71.0,Switch,"May 31, 1992",4.82,6.06,43.0,,3.24,55.0,46.0,0.7,Connor Matthews
http://ufcstats.com/fighter-details/5078e1dacf9d25f4,Luana Santos,66.0,67.0,Orthodox,"Apr 16, 2000",3.69,3.4,52.0,,1.91,50.0,83.0,1.3,Luana Santos
http://ufcstats.com/fighter-details/ac7c765882f2c68c,Elise Reed,63.0,63.0,Orthodox,"Dec 05, 1992",3.41,3.26,53.0,,0.46,60.0,53.0,0.0,Elise Reed
http://ufcstats.com/fighter-details/798e48f9e7f6ba22,Carlos Hernandez,68.0,67.0,Orthodox,"Oct 25, 1993",3.83,3.5,45.0,,1.56,21.0,65.0,0.2,Carlos Hernandez
http://ufcstats.com/fighter-details/a3a542074109b347,Luana Pinheiro,62.0,62.0,Orthodox,"Nov 18, 1992",3.29,4.06,39.0,,2.33,37.0,71.0,0.2,Luana Pinheiro
